Challenge,Challenge Name,Box,Item,Item Name,Prob
17,"Reinventing the Gogol",3,502,"Beast-Hide Vest (Rare)",0.0165975112
17,"Reinventing the Gogol",3,505,"Prairie Cap (Rare)",0.0165975112
17,"Reinventing the Gogol",3,520,"Crimson Headband (Rare)",0.0165975112
17,"Reinventing the Gogol",3,532,"Consul Pauldrons (Rare)",0.0165975112
17,"Reinventing the Gogol",3,535,"Divine Vambraces (Rare)",0.0165975112
17,"Reinventing the Gogol",3,541,"Tachyon Scarf (Rare)",0.0165975112
17,"Reinventing the Gogol",3,577,"Carbon Gauntlet (Rare)",0.0165975112
17,"Reinventing the Gogol",3,458,"Consul Greaves (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,491,"Abyss Masque (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,497,"Survivor's Footgear (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,503,"Beast-Hide Vest (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,506,"Prairie Cap (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,521,"Crimson Headband (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,533,"Consul Pauldrons (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,536,"Divine Vambraces (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,542,"Tachyon Scarf (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,578,"Carbon Gauntlet (Legendary)",0.0165975112
17,"Reinventing the Gogol",3,471,"Belemnite Bangle (Common)",0.008298756
17,"Reinventing the Gogol",3,477,"Fighter's Circlet (Common)",0.008298756
17,"Reinventing the Gogol",3,522,"Black Cube (Common)",0.008298756
17,"Reinventing the Gogol",3,543,"Rainbow Belt (Common)",0.008298756
17,"Reinventing the Gogol",3,472,"Belemnite Bangle (Rare)",0.008298756
17,"Reinventing the Gogol",3,478,"Fighter's Circlet (Rare)",0.008298756
17,"Reinventing the Gogol",3,523,"Black Cube (Rare)",0.008298756
17,"Reinventing the Gogol",3,544,"Rainbow Belt (Rare)",0.008298756
17,"Reinventing the Gogol",3,473,"Belemnite Bangle (Legendary)",0.008298756
17,"Reinventing the Gogol",3,479,"Fighter's Circlet (Legendary)",0.008298756
17,"Reinventing the Gogol",3,524,"Black Cube (Legendary)",0.008298756
17,"Reinventing the Gogol",3,545,"Rainbow Belt (Legendary)",0.008298756
17,"Reinventing the Gogol",3,15353,"Physical Defense Up VI",0.004149378
17,"Reinventing the Gogol",3,15354,"Ether Defense Up VI",0.004149378
17,"Reinventing the Gogol",3,15061,"Blade Combo Boost VI",0.004149378
17,"Reinventing the Gogol",3,15132,"Ultimate Shield",0.004149378
17,"Reinventing the Gogol",3,15380,"HP Attack Boost VI",0.008298756
17,"Reinventing the Gogol",3,15381,"Break Resist VI",0.004149378
17,"Reinventing the Gogol",3,15388,"Aggro Boost VI",0.004149378
17,"Reinventing the Gogol",3,15390,"Arts Aggro Boost VI",0.004149378
17,"Reinventing the Gogol",3,15393,"Damage Heal VI",0.004149378
17,"Reinventing the Gogol",3,15319,"Fast Blade Switch VI",0.004149378
17,"Reinventing the Gogol",3,10052,"Shining Star Chip",0.004149378
17,"Reinventing the Gogol",3,10053,"Moon Matter Chip",0.004149378
17,"Reinventing the Gogol",3,10054,"Sunlight Chip",0.004149378
17,"Reinventing the Gogol",3,10058,"Dilaton Chip",0.004149378
17,"Reinventing the Gogol",3,10059,"Preon Chip",0.004149378
17,"Reinventing the Gogol",3,10060,"Tachyon Chip",0.004149378
17,"Reinventing the Gogol",3,15392,"Movement Heal VI",0.004149378
17,"Reinventing the Gogol",3,15393,"Damage Heal VI",0.004149378
17,"Reinventing the Gogol",3,15399,"Affinity MAX Atk VI",0.004149378
17,"Reinventing the Gogol",3,15400,"Affinity MAX Evade VI",0.004149378
17,"Reinventing the Gogol",3,459,"Infinity Greaves (Common)",0.008298756
17,"Reinventing the Gogol",3,480,"Ocean Earring (Common)",0.008298756
17,"Reinventing the Gogol",3,483,"Seven-Seas Earring (Common)",0.008298756
17,"Reinventing the Gogol",3,516,"Alexandrite (Common)",0.008298756
17,"Reinventing the Gogol",3,546,"Goliath Ring (Common)",0.0165975112
17,"Reinventing the Gogol",3,582,"Master Scope (Common)",0.008298756
17,"Reinventing the Gogol",3,460,"Infinity Greaves (Rare)",0.008298756
17,"Reinventing the Gogol",3,481,"Ocean Earring (Rare)",0.008298756
17,"Reinventing the Gogol",3,484,"Seven-Seas Earring (Rare)",0.008298756
17,"Reinventing the Gogol",3,517,"Alexandrite (Rare)",0.008298756
17,"Reinventing the Gogol",3,547,"Goliath Ring (Rare)",0.008298756
17,"Reinventing the Gogol",3,583,"Master Scope (Rare)",0.008298756
17,"Reinventing the Gogol",3,461,"Infinity Greaves (Legendary)",0.008298756
17,"Reinventing the Gogol",3,482,"Ocean Earring (Legendary)",0.008298756
17,"Reinventing the Gogol",3,485,"Seven-Seas Earring (Legendary)",0.008298756
17,"Reinventing the Gogol",3,518,"Alexandrite (Legendary)",0.008298756
17,"Reinventing the Gogol",3,548,"Goliath Ring (Legendary)",0.008298756
17,"Reinventing the Gogol",3,584,"Master Scope (Legendary)",0.008298756
17,"Reinventing the Gogol",3,25407,"Ultimate Weaponry",0.008298756
18,"Mk. VIII",1,15356,"Beast Hunter VI",0.02247191
18,"Mk. VIII",1,15357,"Insect Hunter VI",0.02247191
18,"Mk. VIII",1,15358,"Aerial Hunter VI",0.02247191
18,"Mk. VIII",1,15359,"Aquatic Hunter VI",0.02247191
18,"Mk. VIII",1,15360,"Humanoid Hunter VI",0.02247191
18,"Mk. VIII",1,15361,"Machine Hunter VI",0.02247191
18,"Mk. VIII",1,15362,"Titan Hunter VI",0.02247191
18,"Mk. VIII",1,15364,"Ambush Boost VI",0.02247191
18,"Mk. VIII",1,15366,"Indoor Attack Up VI",0.02247191
18,"Mk. VIII",1,15367,"Outdoor Attack Up VI",0.02247191
18,"Mk. VIII",1,15378,"Emergency Guard VI",0.04494382
18,"Mk. VIII",1,15383,"Launch Resist VI",0.02247191
18,"Mk. VIII",1,15384,"Smash Resist VI",0.02247191
18,"Mk. VIII",1,15386,"Knockback Resist VI",0.02247191
18,"Mk. VIII",1,15394,"Night Vision VI",0.02247191
18,"Mk. VIII",1,15395,"Sunlight Eye VI",0.02247191
18,"Mk. VIII",1,15396,"Reflect Damage Up VI",0.02247191
18,"Mk. VIII",1,15397,"Opening Art VI",0.02247191
18,"Mk. VIII",1,15401,"Specials Lv 1 Plus VI",0.02247191
18,"Mk. VIII",1,15402,"Specials Lv 2 Plus VI",0.02247191
18,"Mk. VIII",1,15403,"Specials Lv 3 Plus VI",0.02247191
18,"Mk. VIII",1,15404,"Specials Lv 4 Plus VI",0.02247191
18,"Mk. VIII",1,10004,"Silver Chip",0.0112359552
18,"Mk. VIII",1,10008,"Gold Chip",0.0112359552
18,"Mk. VIII",1,10012,"Horn Chip",0.0112359552
18,"Mk. VIII",1,10016,"Forest Chip",0.0112359552
18,"Mk. VIII",1,10020,"Fluorite Chip",0.0112359552
18,"Mk. VIII",1,10024,"Zircon Chip",0.0112359552
18,"Mk. VIII",1,15352,"Critical Up VI",0.02247191
18,"Mk. VIII",1,15355,"Block Rate Up VI",0.02247191
18,"Mk. VIII",1,15363,"Fusion Combo Up VI",0.02247191
18,"Mk. VIII",1,15366,"Indoor Attack Up VI",0.02247191
18,"Mk. VIII",1,15367,"Outdoor Attack Up VI",0.02247191
18,"Mk. VIII",1,15378,"Emergency Guard VI",0.04494382
18,"Mk. VIII",1,15398,"Affinity MAX Barrier VI",0.02247191
18,"Mk. VIII",1,567,"Saint's Necklace (Common)",0.00561797759
18,"Mk. VIII",1,568,"Saint's Necklace (Rare)",0.00561797759
18,"Mk. VIII",1,569,"Saint's Necklace (Legendary)",0.00561797759
18,"Mk. VIII",1,465,"Augmented Vision Kit (Common)",0.00561797759
18,"Mk. VIII",1,468,"Charm Bangle (Common)",0.00561797759
18,"Mk. VIII",1,474,"Seven-League Circlet (Common)",0.00561797759
18,"Mk. VIII",1,498,"Twin Trunks Vest (Common)",0.00561797759
18,"Mk. VIII",1,507,"Vivid Mitts (Common)",0.00561797759
18,"Mk. VIII",1,510,"Dauntless Boots (Common)",0.00561797759
18,"Mk. VIII",1,513,"Sunlight Choker (Common)",0.00561797759
18,"Mk. VIII",1,525,"Staunch Boots (Common)",0.00561797759
18,"Mk. VIII",1,552,"Enlightened Loincloth (Common)",0.00561797759
18,"Mk. VIII",1,555,"Glamorous Swimsuit (Common)",0.00561797759
18,"Mk. VIII",1,558,"Vanish Hood (Common)",0.00561797759
18,"Mk. VIII",1,561,"Platinum Nopon Mask (Common)",0.00561797759
18,"Mk. VIII",1,573,"Beatific Medal (Common)",0.00561797759
18,"Mk. VIII",1,466,"Augmented Vision Kit (Rare)",0.00561797759
18,"Mk. VIII",1,469,"Charm Bangle (Rare)",0.00561797759
18,"Mk. VIII",1,475,"Seven-League Circlet (Rare)",0.00561797759
18,"Mk. VIII",1,499,"Twin Trunks Vest (Rare)",0.00561797759
18,"Mk. VIII",1,508,"Vivid Mitts (Rare)",0.00561797759
18,"Mk. VIII",1,511,"Dauntless Boots (Rare)",0.00561797759
18,"Mk. VIII",1,514,"Sunlight Choker (Rare)",0.00561797759
18,"Mk. VIII",1,526,"Staunch Boots (Rare)",0.00561797759
18,"Mk. VIII",1,553,"Enlightened Loincloth (Rare)",0.00561797759
18,"Mk. VIII",1,556,"Glamorous Swimsuit (Rare)",0.00561797759
18,"Mk. VIII",1,559,"Vanish Hood (Rare)",0.00561797759
18,"Mk. VIII",1,562,"Platinum Nopon Mask (Rare)",0.00561797759
18,"Mk. VIII",1,574,"Beatific Medal (Rare)",0.00561797759
18,"Mk. VIII",1,467,"Augmented Vision Kit (Legendary)",0.00561797759
18,"Mk. VIII",1,470,"Charm Bangle (Legendary)",0.00561797759
18,"Mk. VIII",1,476,"Seven-League Circlet (Legendary)",0.00561797759
18,"Mk. VIII",1,500,"Twin Trunks Vest (Legendary)",0.00561797759
18,"Mk. VIII",1,509,"Vivid Mitts (Legendary)",0.00561797759
18,"Mk. VIII",1,512,"Dauntless Boots (Legendary)",0.00561797759
18,"Mk. VIII",1,515,"Sunlight Choker (Legendary)",0.00561797759
18,"Mk. VIII",1,527,"Staunch Boots (Legendary)",0.00561797759
18,"Mk. VIII",1,554,"Enlightened Loincloth (Legendary)",0.00561797759
18,"Mk. VIII",1,557,"Glamorous Swimsuit (Legendary)",0.00561797759
18,"Mk. VIII",1,560,"Vanish Hood (Legendary)",0.00561797759
18,"Mk. VIII",1,563,"Platinum Nopon Mask (Legendary)",0.00561797759
18,"Mk. VIII",1,575,"Beatific Medal (Legendary)",0.00561797759
18,"Mk. VIII",2,15356,"Beast Hunter VI",0.0107816709
18,"Mk. VIII",2,15357,"Insect Hunter VI",0.0107816709
18,"Mk. VIII",2,15358,"Aerial Hunter VI",0.0107816709
18,"Mk. VIII",2,15359,"Aquatic Hunter VI",0.0107816709
18,"Mk. VIII",2,15360,"Humanoid Hunter VI",0.0107816709
18,"Mk. VIII",2,15361,"Machine Hunter VI",0.0107816709
18,"Mk. VIII",2,15362,"Titan Hunter VI",0.0107816709
18,"Mk. VIII",2,15364,"Ambush Boost VI",0.0107816709
18,"Mk. VIII",2,15366,"Indoor Attack Up VI",0.0107816709
18,"Mk. VIII",2,15367,"Outdoor Attack Up VI",0.0107816709
18,"Mk. VIII",2,15378,"Emergency Guard VI",0.0107816709
18,"Mk. VIII",2,15383,"Launch Resist VI",0.0107816709
18,"Mk. VIII",2,15384,"Smash Resist VI",0.0107816709
18,"Mk. VIII",2,15386,"Knockback Resist VI",0.0107816709
18,"Mk. VIII",2,15394,"Night Vision VI",0.0107816709
18,"Mk. VIII",2,15395,"Sunlight Eye VI",0.0107816709
18,"Mk. VIII",2,15396,"Reflect Damage Up VI",0.0107816709
18,"Mk. VIII",2,15397,"Opening Art VI",0.0107816709
18,"Mk. VIII",2,15401,"Specials Lv 1 Plus VI",0.0107816709
18,"Mk. VIII",2,15402,"Specials Lv 2 Plus VI",0.0107816709
18,"Mk. VIII",2,15403,"Specials Lv 3 Plus VI",0.0107816709
18,"Mk. VIII",2,15404,"Specials Lv 4 Plus VI",0.0107816709
18,"Mk. VIII",2,10004,"Silver Chip",0.00539083546
18,"Mk. VIII",2,10008,"Gold Chip",0.00539083546
18,"Mk. VIII",2,10012,"Horn Chip",0.00539083546
18,"Mk. VIII",2,10016,"Forest Chip",0.00539083546
18,"Mk. VIII",2,10020,"Fluorite Chip",0.00539083546
18,"Mk. VIII",2,10024,"Zircon Chip",0.00539083546
18,"Mk. VIII",2,15352,"Critical Up VI",0.0107816709
18,"Mk. VIII",2,15355,"Block Rate Up VI",0.0107816709
18,"Mk. VIII",2,15363,"Fusion Combo Up VI",0.0107816709
18,"Mk. VIII",2,15366,"Indoor Attack Up VI",0.0107816709
18,"Mk. VIII",2,15367,"Outdoor Attack Up VI",0.0107816709
18,"Mk. VIII",2,15378,"Emergency Guard VI",0.0107816709
18,"Mk. VIII",2,15398,"Affinity MAX Barrier VI",0.0107816709
18,"Mk. VIII",2,567,"Saint's Necklace (Common)",0.00269541773
18,"Mk. VIII",2,568,"Saint's Necklace (Rare)",0.00269541773
18,"Mk. VIII",2,569,"Saint's Necklace (Legendary)",0.00269541773
18,"Mk. VIII",2,465,"Augmented Vision Kit (Common)",0.00269541773
18,"Mk. VIII",2,468,"Charm Bangle (Common)",0.00269541773
18,"Mk. VIII",2,474,"Seven-League Circlet (Common)",0.00269541773
18,"Mk. VIII",2,498,"Twin Trunks Vest (Common)",0.00269541773
18,"Mk. VIII",2,507,"Vivid Mitts (Common)",0.00269541773
18,"Mk. VIII",2,510,"Dauntless Boots (Common)",0.00269541773
18,"Mk. VIII",2,513,"Sunlight Choker (Common)",0.00269541773
18,"Mk. VIII",2,525,"Staunch Boots (Common)",0.00269541773
18,"Mk. VIII",2,552,"Enlightened Loincloth (Common)",0.00269541773
18,"Mk. VIII",2,555,"Glamorous Swimsuit (Common)",0.00269541773
18,"Mk. VIII",2,558,"Vanish Hood (Common)",0.00269541773
18,"Mk. VIII",2,561,"Platinum Nopon Mask (Common)",0.00269541773
18,"Mk. VIII",2,573,"Beatific Medal (Common)",0.00269541773
18,"Mk. VIII",2,466,"Augmented Vision Kit (Rare)",0.00269541773
18,"Mk. VIII",2,469,"Charm Bangle (Rare)",0.00269541773
18,"Mk. VIII",2,475,"Seven-League Circlet (Rare)",0.00269541773
18,"Mk. VIII",2,499,"Twin Trunks Vest (Rare)",0.00269541773
18,"Mk. VIII",2,508,"Vivid Mitts (Rare)",0.00269541773
18,"Mk. VIII",2,511,"Dauntless Boots (Rare)",0.00269541773
18,"Mk. VIII",2,514,"Sunlight Choker (Rare)",0.00269541773
18,"Mk. VIII",2,526,"Staunch Boots (Rare)",0.00269541773
18,"Mk. VIII",2,553,"Enlightened Loincloth (Rare)",0.00269541773
18,"Mk. VIII",2,556,"Glamorous Swimsuit (Rare)",0.00269541773
18,"Mk. VIII",2,559,"Vanish Hood (Rare)",0.00269541773
18,"Mk. VIII",2,562,"Platinum Nopon Mask (Rare)",0.00269541773
18,"Mk. VIII",2,574,"Beatific Medal (Rare)",0.00269541773
18,"Mk. VIII",2,467,"Augmented Vision Kit (Legendary)",0.00269541773
18,"Mk. VIII",2,470,"Charm Bangle (Legendary)",0.00269541773
18,"Mk. VIII",2,476,"Seven-League Circlet (Legendary)",0.00269541773
18,"Mk. VIII",2,500,"Twin Trunks Vest (Legendary)",0.00269541773
18,"Mk. VIII",2,509,"Vivid Mitts (Legendary)",0.00269541773
18,"Mk. VIII",2,512,"Dauntless Boots (Legendary)",0.00269541773
18,"Mk. VIII",2,515,"Sunlight Choker (Legendary)",0.00269541773
18,"Mk. VIII",2,527,"Staunch Boots (Legendary)",0.00269541773
18,"Mk. VIII",2,554,"Enlightened Loincloth (Legendary)",0.00269541773
18,"Mk. VIII",2,557,"Glamorous Swimsuit (Legendary)",0.00269541773
18,"Mk. VIII",2,560,"Vanish Hood (Legendary)",0.00269541773
18,"Mk. VIII",2,563,"Platinum Nopon Mask (Legendary)",0.00269541773
18,"Mk. VIII",2,575,"Beatific Medal (Legendary)",0.00269541773
18,"Mk. VIII",2,15365,"Aggro Attack Up VI",0.0215633418
18,"Mk. VIII",2,15376,"Evasion Focus VI",0.0215633418
18,"Mk. VIII",2,15379,"Endurance VI",0.0215633418
18,"Mk. VIII",2,15382,"Topple Resist VI",0.0215633418
18,"Mk. VIII",2,15385,"Blowdown Resist VI",0.0215633418
18,"Mk. VIII",2,15387,"Auto-Attack Stealth VI",0.0215633418
18,"Mk. VIII",2,15389,"Arts Stealth VI",0.0215633418
18,"Mk. VIII",2,15398,"Affinity MAX Barrier VI",0.0215633418
18,"Mk. VIII",2,15405,"Affinity MAX Acc VI",0.0215633418
18,"Mk. VIII",2,15406,"Jamming VI",0.0431266837
18,"Mk. VIII",2,10028,"Shaft Chip",0.0107816709
18,"Mk. VIII",2,10032,"Booster Chip",0.0107816709
18,"Mk. VIII",2,10036,"Hexagon Chip",0.0107816709
18,"Mk. VIII",2,10040,"Spiral Chip",0.0107816709
18,"Mk. VIII",2,10044,"Winonaite Chip",0.0107816709
18,"Mk. VIII",2,10048,"Angrite Chip",0.0107816709
18,"Mk. VIII",2,15377,"Swift Evasion VI",0.0215633418
18,"Mk. VIII",2,15391,"Arts Heal VI",0.0215633418
18,"Mk. VIII",2,456,"Consul Greaves (Common)",0.00539083546
18,"Mk. VIII",2,489,"Abyss Masque (Common)",0.00539083546
18,"Mk. VIII",2,495,"Survivor's Footgear (Common)",0.00539083546
18,"Mk. VIII",2,501,"Beast-Hide Vest (Common)",0.00539083546
18,"Mk. VIII",2,504,"Prairie Cap (Common)",0.00539083546
18,"Mk. VIII",2,519,"Crimson Headband (Common)",0.00539083546
18,"Mk. VIII",2,531,"Consul Pauldrons (Common)",0.00539083546
18,"Mk. VIII",2,534,"Divine Vambraces (Common)",0.00539083546
18,"Mk. VIII",2,540,"Tachyon Scarf (Common)",0.00539083546
18,"Mk. VIII",2,576,"Carbon Gauntlet (Common)",0.00539083546
18,"Mk. VIII",2,457,"Consul Greaves (Rare)",0.00539083546
18,"Mk. VIII",2,490,"Abyss Masque (Rare)",0.00539083546
18,"Mk. VIII",2,496,"Survivor's Footgear (Rare)",0.00539083546
18,"Mk. VIII",2,502,"Beast-Hide Vest (Rare)",0.00539083546
18,"Mk. VIII",2,505,"Prairie Cap (Rare)",0.00539083546
18,"Mk. VIII",2,520,"Crimson Headband (Rare)",0.00539083546
18,"Mk. VIII",2,532,"Consul Pauldrons (Rare)",0.00539083546
18,"Mk. VIII",2,535,"Divine Vambraces (Rare)",0.00539083546
18,"Mk. VIII",2,541,"Tachyon Scarf (Rare)",0.00539083546
18,"Mk. VIII",2,577,"Carbon Gauntlet (Rare)",0.00539083546
18,"Mk. VIII",2,458,"Consul Greaves (Legendary)",0.00539083546
18,"Mk. VIII",2,491,"Abyss Masque (Legendary)",0.00539083546
18,"Mk. VIII",2,497,"Survivor's Footgear (Legendary)",0.00539083546
18,"Mk. VIII",2,503,"Beast-Hide Vest (Legendary)",0.00539083546
18,"Mk. VIII",2,506,"Prairie Cap (Legendary)",0.00539083546
18,"Mk. VIII",2,521,"Crimson Headband (Legendary)",0.00539083546
18,"Mk. VIII",2,533,"Consul Pauldrons (Legendary)",0.00539083546
18,"Mk. VIII",2,536,"Divine Vambraces (Legendary)",0.00539083546
18,"Mk. VIII",2,542,"Tachyon Scarf (Legendary)",0.00539083546
18,"Mk. VIII",2,578,"Carbon Gauntlet (Legendary)",0.00539083546
18,"Mk. VIII",2,471,"Belemnite Bangle (Common)",0.00269541773
18,"Mk. VIII",2,477,"Fighter's Circlet (Common)",0.00539083546
18,"Mk. VIII",2,522,"Black Cube (Common)",0.00269541773
18,"Mk. VIII",2,543,"Rainbow Belt (Common)",0.00269541773
18,"Mk. VIII",2,472,"Belemnite Bangle (Rare)",0.00269541773
18,"Mk. VIII",2,478,"Fighter's Circlet (Rare)",0.00269541773
18,"Mk. VIII",2,523,"Black Cube (Rare)",0.00269541773
18,"Mk. VIII",2,544,"Rainbow Belt (Rare)",0.00269541773
18,"Mk. VIII",2,473,"Belemnite Bangle (Legendary)",0.00269541773
18,"Mk. VIII",2,479,"Fighter's Circlet (Legendary)",0.00269541773
18,"Mk. VIII",2,524,"Black Cube (Legendary)",0.00269541773
18,"Mk. VIII",2,545,"Rainbow Belt (Legendary)",0.00269541773
18,"Mk. VIII",3,15365,"Aggro Attack Up VI",0.0283687934
18,"Mk. VIII",3,15376,"Evasion Focus VI",0.0283687934
18,"Mk. VIII",3,15379,"Endurance VI",0.0283687934
18,"Mk. VIII",3,15382,"Topple Resist VI",0.0283687934
18,"Mk. VIII",3,15385,"Blowdown Resist VI",0.0283687934
18,"Mk. VIII",3,15387,"Auto-Attack Stealth VI",0.0283687934
18,"Mk. VIII",3,15389,"Arts Stealth VI",0.0283687934
18,"Mk. VIII",3,15398,"Affinity MAX Barrier VI",0.0283687934
18,"Mk. VIII",3,15405,"Affinity MAX Acc VI",0.0283687934
18,"Mk. VIII",3,15406,"Jamming VI",0.0283687934
18,"Mk. VIII",3,10028,"Shaft Chip",0.0141843967
18,"Mk. VIII",3,10032,"Booster Chip",0.0141843967
18,"Mk. VIII",3,10036,"Hexagon Chip",0.0141843967
18,"Mk. VIII",3,10040,"Spiral Chip",0.0141843967
18,"Mk. VIII",3,10044,"Winonaite Chip",0.0141843967
18,"Mk. VIII",3,10048,"Angrite Chip",0.0141843967
18,"Mk. VIII",3,15377,"Swift Evasion VI",0.0283687934
18,"Mk. VIII",3,15391,"Arts Heal VI",0.0283687934
18,"Mk. VIII",3,456,"Consul Greaves (Common)",0.00709219836
18,"Mk. VIII",3,489,"Abyss Masque (Common)",0.00709219836
18,"Mk. VIII",3,495,"Survivor's Footgear (Common)",0.00709219836
18,"Mk. VIII",3,501,"Beast-Hide Vest (Common)",0.00709219836
18,"Mk. VIII",3,504,"Prairie Cap (Common)",0.00709219836
18,"Mk. VIII",3,519,"Crimson Headband (Common)",0.00709219836
18,"Mk. VIII",3,531,"Consul Pauldrons (Common)",0.00709219836
18,"Mk. VIII",3,534,"Divine Vambraces (Common)",0.00709219836
18,"Mk. VIII",3,540,"Tachyon Scarf (Common)",0.00709219836
18,"Mk. VIII",3,576,"Carbon Gauntlet (Common)",0.00709219836
18,"Mk. VIII",3,457,"Consul Greaves (Rare)",0.00709219836
18,"Mk. VIII",3,490,"Abyss Masque (Rare)",0.00709219836
18,"Mk. VIII",3,496,"Survivor's Footgear (Rare)",0.00709219836
18,"Mk. VIII",3,502,"Beast-Hide Vest (Rare)",0.00709219836
18,"Mk. VIII",3,505,"Prairie Cap (Rare)",0.00709219836
18,"Mk. VIII",3,520,"Crimson Headband (Rare)",0.00709219836
18,"Mk. VIII",3,532,"Consul Pauldrons (Rare)",0.00709219836
18,"Mk. VIII",3,535,"Divine Vambraces (Rare)",0.00709219836
18,"Mk. VIII",3,541,"Tachyon Scarf (Rare)",0.00709219836
18,"Mk. VIII",3,577,"Carbon Gauntlet (Rare)",0.00709219836
18,"Mk. VIII",3,458,"Consul Greaves (Legendary)",0.00709219836
18,"Mk. VIII",3,491,"Abyss Masque (Legendary)",0.00709219836
18,"Mk. VIII",3,497,"Survivor's Footgear (Legendary)",0.00709219836
18,"Mk. VIII",3,503,"Beast-Hide Vest (Legendary)",0.00709219836
18,"Mk. VIII",3,506,"Prairie Cap (Legendary)",0.00709219836
18,"Mk. VIII",3,521,"Crimson Headband (Legendary)",0.00709219836
18,"Mk. VIII",3,533,"Consul Pauldrons (Legendary)",0.00709219836
18,"Mk. VIII",3,536,"Divine Vambraces (Legendary)",0.00709219836
18,"Mk. VIII",3,542,"Tachyon Scarf (Legendary)",0.00709219836
18,"Mk. VIII",3,578,"Carbon Gauntlet (Legendary)",0.00709219836
18,"Mk. VIII",3,471,"Belemnite Bangle (Common)",0.00354609918
18,"Mk. VIII",3,477,"Fighter's Circlet (Common)",0.00354609918
18,"Mk. VIII",3,522,"Black Cube (Common)",0.00354609918
18,"Mk. VIII",3,543,"Rainbow Belt (Common)",0.00354609918
18,"Mk. VIII",3,472,"Belemnite Bangle (Rare)",0.00354609918
18,"Mk. VIII",3,478,"Fighter's Circlet (Rare)",0.00354609918
18,"Mk. VIII",3,523,"Black Cube (Rare)",0.00354609918
18,"Mk. VIII",3,544,"Rainbow Belt (Rare)",0.00354609918
18,"Mk. VIII",3,473,"Belemnite Bangle (Legendary)",0.00354609918
18,"Mk. VIII",3,479,"Fighter's Circlet (Legendary)",0.00354609918
18,"Mk. VIII",3,524,"Black Cube (Legendary)",0.00354609918
18,"Mk. VIII",3,545,"Rainbow Belt (Legendary)",0.00354609918
18,"Mk. VIII",3,15353,"Physical Defense Up VI",0.0141843967
18,"Mk. VIII",3,15354,"Ether Defense Up VI",0.0141843967
18,"Mk. VIII",3,15061,"Blade Combo Boost VI",0.0141843967
18,"Mk. VIII",3,15132,"Ultimate Shield",0.0141843967
18,"Mk. VIII",3,15380,"HP Attack Boost VI",0.0141843967
18,"Mk. VIII",3,15381,"Break Resist VI",0.0141843967
18,"Mk. VIII",3,15388,"Aggro Boost VI",0.0141843967
18,"Mk. VIII",3,15390,"Arts Aggro Boost VI",0.0141843967
18,"Mk. VIII",3,15393,"Damage Heal VI",0.0141843967
18,"Mk. VIII",3,15319,"Fast Blade Switch VI",0.0141843967
18,"Mk. VIII",3,10052,"Shining Star Chip",0.00709219836
18,"Mk. VIII",3,10053,"Moon Matter Chip",0.00709219836
18,"Mk. VIII",3,10054,"Sunlight Chip",0.00709219836
18,"Mk. VIII",3,10058,"Dilaton Chip",0.00709219836
18,"Mk. VIII",3,10059,"Preon Chip",0.00709219836
18,"Mk. VIII",3,10060,"Tachyon Chip",0.00709219836
18,"Mk. VIII",3,15392,"Movement Heal VI",0.0141843967
18,"Mk. VIII",3,15393,"Damage Heal VI",0.0141843967
18,"Mk. VIII",3,15399,"Affinity MAX Atk VI",0.0141843967
18,"Mk. VIII",3,15400,"Affinity MAX Evade VI",0.0141843967
18,"Mk. VIII",3,459,"Infinity Greaves (Common)",0.00354609918
18,"Mk. VIII",3,480,"Ocean Earring (Common)",0.00354609918
18,"Mk. VIII",3,483,"Seven-Seas Earring (Common)",0.00354609918
18,"Mk. VIII",3,516,"Alexandrite (Common)",0.00354609918
18,"Mk. VIII",3,546,"Goliath Ring (Common)",0.00354609918
18,"Mk. VIII",3,582,"Master Scope (Common)",0.00354609918
18,"Mk. VIII",3,460,"Infinity Greaves (Rare)",0.00354609918
18,"Mk. VIII",3,481,"Ocean Earring (Rare)",0.00354609918
18,"Mk. VIII",3,484,"Seven-Seas Earring (Rare)",0.00354609918
18,"Mk. VIII",3,517,"Alexandrite (Rare)",0.00354609918
18,"Mk. VIII",3,547,"Goliath Ring (Rare)",0.00354609918
18,"Mk. VIII",3,583,"Master Scope (Rare)",0.00354609918
18,"Mk. VIII",3,461,"Infinity Greaves (Legendary)",0.00354609918
18,"Mk. VIII",3,482,"Ocean Earring (Legendary)",0.00354609918
18,"Mk. VIII",3,485,"Seven-Seas Earring (Legendary)",0.00354609918
18,"Mk. VIII",3,518,"Alexandrite (Legendary)",0.00354609918
18,"Mk. VIII",3,548,"Goliath Ring (Legendary)",0.00354609918
18,"Mk. VIII",3,584,"Master Scope (Legendary)",0.00354609918
18,"Mk. VIII",3,25407,"Ultimate Weaponry",0.0141843967
19,"Fiercest Faction",1,15356,"Beast Hunter VI",0.004784689
19,"Fiercest Faction",1,15357,"Insect Hunter VI",0.004784689
19,"Fiercest Faction",1,15358,"Aerial Hunter VI",0.004784689
